"Lon","Lat","Clim_Range","SE"
114.125,-22.375,6.89000129699707,0.694127534824079
114.125,-22.3249969482422,6.8700008392334,0.694266947654795
114.125,-22.2749938964844,6.82999992370605,0.693019136244569
114.125,-22.2249984741211,6.76000022888184,0.689261888494068
114.125,-22.1749954223633,6.68999862670898,0.68462368486018
114.125,-22.0249938964844,6.34999847412109,0.663174290166796
114.125,-21.9749984741211,6.20000076293945,0.649854104018795
114.125,-21.9249954223633,6.01999855041504,0.634647787964953
114.125,-21.8249969482422,5.25,0.585221327445442
114.125,-21.7749938964844,5.20999908447266,0.578669252666347
114.125,-21.7249984741211,5.22000122070312,0.574085619364916
114.174987792969,-22.4749984741211,6.91000175476074,0.693981004825307
114.174987792969,-22.4249954223633,6.90999984741211,0.695488094012702
114.174987792969,-22.375,6.92000007629395,0.697981307651041
114.174987792969,-22.3249969482422,6.92000007629395,0.699707545922289
114.174987792969,-22.2749938964844,6.89999961853027,0.700181807023409
114.174987792969,-22.2249984741211,6.84000015258789,0.69731250751725
114.174987792969,-22.1749954223633,6.77000045776367,0.692935584632085
114.174987792969,-22.0249938964844,6.42000007629395,0.667174379681744
114.174987792969,-21.9749984741211,6.25,0.651978773151791
114.174987792969,-21.9249954223633,6.05999946594238,0.636466912647928
114.174987792969,-21.875,5.77000045776367,0.61595107102825
114.174987792969,-21.8249969482422,5.45000076293945,0.596363347735692
114.174987792969,-21.7749938964844,5.23999977111816,0.585028966459757
114.174987792969,-21.7249984741211,5.20999908447266,0.578908906076963
114.174987792969,-21.6749954223633,5.22999954223633,0.573941667133651
114.225006103516,-22.4749984741211,6.94999885559082,0.69850245066693
114.225006103516,-22.4249954223633,6.96999931335449,0.701131538557333
114.225006103516,-22.375,6.97999954223633,0.704263357404146
114.225006103516,-22.3249969482422,6.98000144958496,0.7068167242376
114.225006103516,-22.2749938964844,6.97000122070312,0.708050162434686
114.225006103516,-22.2249984741211,6.93000030517578,0.706740288577251
114.225006103516,-21.9749984741211,6.34999847412109,0.658170424108155
114.225006103516,-21.9249954223633,6.1299991607666,0.640819535126998
114.225006103516,-21.875,5.88000106811523,0.622657934680369
114.225006103516,-21.8249969482422,5.60999870300293,0.605107565155461
114.225006103516,-21.7749938964844,5.38000106811523,0.59246708116651
114.225006103516,-21.7249984741211,5.22000122070312,0.583835895430957
114.225006103516,-21.6749954223633,5.22000122070312,0.57804641898577
114.225006103516,-21.625,5.2400016784668,0.573732008898464
114.274993896484,-22.4249954223633,7,0.7060294078232
114.274993896484,-22.375,7.01000022888184,0.70960652939256
114.274993896484,-22.3249969482422,7.01999855041504,0.712701253720427
114.274993896484,-22.2749938964844,7.02999877929688,0.715779215002046
114.274993896484,-21.9249954223633,6.25,0.648755704399928
114.274993896484,-21.875,6.01000022888184,0.629889793108408
114.274993896484,-21.8249969482422,5.76000022888184,0.61340018617736
114.274993896484,-21.7749938964844,5.52999877929688,0.600016199049012
114.274993896484,-21.7249984741211,5.32999992370605,0.589786152642463
