"Lon","Lat","Warmest_Month_SST","SE","Mask"
113.725006103516,-23.0249938964844,26.9099998474121,0.53738324694852,1
113.725006103516,-22.9749984741211,26.9599990844727,0.539017642516332,1
113.725006103516,-22.9249954223633,27.0200004577637,0.540818478473409,1
113.725006103516,-22.875,27.0799999237061,0.542008511685877,1
113.725006103516,-22.8249969482422,27.1399993896484,0.544089429974118,1
113.725006103516,-22.7749938964844,27.1900005340576,0.544602224608689,1
113.725006103516,-22.7249984741211,27.25,0.546114847620516,1
113.725006103516,-22.5249938964844,27.6200008392334,0.557319716414407,1
113.725006103516,-22.4749984741211,27.6599998474121,0.558805688337078,1
113.725006103516,-22.4249954223633,27.7199993133545,0.561027376742662,1
113.725006103516,-22.375,27.7700004577637,0.56301880793281,1
113.725006103516,-22.3249969482422,27.8099994659424,0.564076444131331,1
113.725006103516,-22.2749938964844,27.8400001525879,0.563983987380896,1
113.725006103516,-22.2249984741211,27.8799991607666,0.56397997280316,1
113.725006103516,-22.1749954223633,27.9200000762939,0.564373018473868,1
113.774993896484,-23.4749984741211,26.4500007629395,0.524047489609954,1
113.774993896484,-23.4249954223633,26.4699993133545,0.524021532439193,1
113.774993896484,-23.375,26.5,0.523867965350387,1
113.774993896484,-23.3249969482422,26.5499992370605,0.524960987149821,1
113.774993896484,-23.2749938964844,26.6000003814697,0.526303410281907,1
113.774993896484,-23.2249984741211,26.6599998474121,0.528490352054478,1
113.774993896484,-23.1749954223633,26.7199993133545,0.531135087987352,1
113.774993896484,-23.125,26.7800006866455,0.533245473510071,1
113.774993896484,-23.0749969482422,26.8299999237061,0.534873868540106,1
113.774993896484,-23.0249938964844,26.8799991607666,0.536676658037122,1
113.774993896484,-22.9749984741211,26.9300003051758,0.538431833088323,1
113.774993896484,-22.9249954223633,26.9799995422363,0.539675070537798,1
113.774993896484,-22.875,27.0400009155273,0.542026714643002,1
113.774993896484,-22.8249969482422,27.1000003814697,0.542593916596351,1
113.774993896484,-22.7749938964844,27.1599998474121,0.544560516808854,1
113.774993896484,-22.375,27.7700004577637,0.563181613326747,1
113.774993896484,-22.3249969482422,27.7999992370605,0.564621704433089,1
113.774993896484,-22.2749938964844,27.8299999237061,0.565063816511414,1
113.774993896484,-22.2249984741211,27.8600006103516,0.564853291250033,1
113.774993896484,-22.1749954223633,27.8999996185303,0.565517323433895,1
113.774993896484,-22.125,27.9300003051758,0.564722846227127,1
113.774993896484,-22.0249938964844,28,0.564007814583196,1
113.825012207031,-23.0749969482422,26.8299999237061,0.534829497461668,1
113.825012207031,-23.0249938964844,26.8700008392334,0.536853637108832,1
113.825012207031,-22.9749984741211,26.9200000762939,0.538510093547371,1
113.825012207031,-22.9249954223633,26.9599990844727,0.540107901771347,1
113.825012207031,-22.875,27.0100002288818,0.540930034212265,1
113.825012207031,-22.3249969482422,27.7900009155273,0.565199616314958,1
113.825012207031,-22.2749938964844,27.8199996948242,0.56533909343114,1
113.825012207031,-22.2249984741211,27.8500003814697,0.565369077737784,1
113.825012207031,-22.1749954223633,27.8799991607666,0.566106181311637,1
113.825012207031,-22.125,27.8999996185303,0.565582708470912,1
113.825012207031,-22.0749969482422,27.9400005340576,0.565726098424545,1
113.825012207031,-22.0249938964844,27.9699993133545,0.56489786934236,1
113.825012207031,-21.9749984741211,28.0100002288818,0.564391959447941,1
113.825012207031,-21.9249954223633,28.0400009155273,0.563762387838048,1
113.825012207031,-21.875,28.0799999237061,0.563207147532824,1
113.875,-22.1749954223633,27.8700008392334,0.566918137803263,1
113.875,-22.125,27.8899993896484,0.566657948780514,1
113.875,-22.0749969482422,27.9099998474121,0.566308299771293,1
113.875,-22.0249938964844,27.9400005340576,0.56613854093878,1
113.875,-21.9749984741211,27.9799995422363,0.565439568798157,1
113.875,-21.9249954223633,28.0200004577637,0.565096027651394,1
113.875,-21.875,28.0599994659424,0.564645608447573,1
113.875,-21.8249969482422,28.1000003814697,0.564715497271998,1
113.875,-21.7749938964844,28.1499996185303,0.565168802625316,1
113.924987792969,-22.0749969482422,27.8999996185303,0.566805239708114,1
113.924987792969,-22.0249938964844,27.9300003051758,0.566554571377865,1
113.924987792969,-21.9749984741211,27.9599990844727,0.56543600719606,1
113.924987792969,-21.9249954223633,28,0.565676626791772,1
113.924987792969,-21.875,28.0300006866455,0.565952478989798,1
113.924987792969,-21.8249969482422,28.0699996948242,0.565493909138842,1
113.924987792969,-21.7749938964844,28.1200008392334,0.565702210895949,1
113.924987792969,-21.7249984741211,28.1800003051758,0.565794529016929,1
113.975006103516,-21.9249954223633,27.9899997711182,0.566735815481995,1
113.975006103516,-21.875,28.0200004577637,0.56705226149301,1
113.975006103516,-21.8249969482422,28.0499992370605,0.56810327907982,1
113.975006103516,-21.7749938964844,28.1000003814697,0.56738921452304,1
113.975006103516,-21.7249984741211,28.1499996185303,0.566984877713691,1
113.975006103516,-21.6749954223633,28.2099990844727,0.565988552494551,1
114.024993896484,-21.875,28,0.568799216840051,1
114.024993896484,-21.8249969482422,28.0200004577637,0.570262008049615,1
114.024993896484,-21.7749938964844,28.0599994659424,0.569667755491464,1
114.024993896484,-21.7249984741211,28.1200008392334,0.568360810021196,1
114.075012207031,-22.2249984741211,28.2099990844727,0.682823308096084,1
114.075012207031,-21.8249969482422,27.9799995422363,0.574982789747473,1
114.075012207031,-21.7749938964844,28.0200004577637,0.57283724262296,1
114.075012207031,-21.7249984741211,28.0799999237061,0.571399733793218,1
114.125,-22.4749984741211,28.2800006866455,0.690999321739667,1
114.125,-22.4249954223633,28.2700004577637,0.6920843896974,1
114.125,-22.375,28.2700004577637,0.694127534824079,1
114.125,-22.3249969482422,28.2600002288818,0.694266947654795,1
114.125,-22.2749938964844,28.25,0.693019136244569,1
114.125,-22.2249984741211,28.2299995422363,0.689261888494068,1
114.125,-22.1749954223633,28.2199993133545,0.68462368486018,1
114.125,-22.0249938964844,28.1399993896484,0.663174290166796,1
114.125,-21.9749984741211,28.1000003814697,0.649854104018795,1
114.125,-21.9249954223633,28.0599994659424,0.634647787964953,1
114.125,-21.8249969482422,27.9300003051758,0.585221327445442,1
114.125,-21.7749938964844,27.9599990844727,0.578669252666347,1
114.125,-21.7249984741211,28.0300006866455,0.574085619364916,1
114.174987792969,-22.4749984741211,28.2900009155273,0.693981004825307,1
114.174987792969,-22.4249954223633,28.2800006866455,0.695488094012702,1
114.174987792969,-22.375,28.2800006866455,0.697981307651041,1
114.174987792969,-22.3249969482422,28.2700004577637,0.699707545922289,1
114.174987792969,-22.2749938964844,28.2700004577637,0.700181807023409,1
114.174987792969,-22.2249984741211,28.25,0.69731250751725,1
